Order,Lot Frontage,Lot Frontage,Garage Area,House Style,Fireplaces,Garage Type,Garage Cars,Yr Sold,SalePrice
1998,75.0,75.0,576.0,2.5Unf,1,Attchd,2.0,2007,185000
1999,60.0,60.0,506.0,2.5Unf,1,Detchd,2.0,2007,133900
2000,40.0,40.0,216.0,1Story,0,Detchd,1.0,2007,152000
2001,90.0,90.0,812.0,1Story,0,Detchd,2.0,2007,153500
2002,60.0,60.0,704.0,2Story,0,Detchd,2.0,2007,159500
2003,52.0,52.0,160.0,1.5Fin,0,Detchd,1.0,2007,87000
2004,52.0,52.0,331.0,1Story,0,Attchd,1.0,2007,104500
2005,76.0,76.0,384.0,SLvl,1,Attchd,1.0,2007,110000
2006,55.0,55.0,308.0,1Story,1,Detchd,1.0,2007,136500
2007,55.0,55.0,308.0,1.5Fin,0,Detchd,1.0,2007,128250
2008,98.0,98.0,495.0,1Story,1,Detchd,2.0,2007,144000
2009,70.0,70.0,440.0,1.5Fin,1,Detchd,2.0,2007,210000
2010,50.0,50.0,224.0,1.5Fin,0,Detchd,1.0,2007,135000
2011,50.0,50.0,217.0,2Story,2,Attchd,1.0,2007,128000
2012,60.0,60.0,440.0,1.5Fin,1,Detchd,2.0,2007,131000
2013,51.0,51.0,240.0,1.5Unf,0,Detchd,1.0,2007,113000
2014,,,528.0,1.5Fin,1,Detchd,2.0,2007,126000
2015,52.0,52.0,280.0,1.5Fin,0,Detchd,1.0,2007,132000
2016,52.0,52.0,230.0,1.5Fin,1,Detchd,1.0,2007,131750
2017,51.0,51.0,379.0,1.5Fin,0,Detchd,2.0,2007,132500
2018,51.0,51.0,180.0,2Story,0,Detchd,1.0,2007,137500
2019,51.0,51.0,576.0,1.5Unf,0,Detchd,2.0,2007,132000
2020,52.0,52.0,560.0,1.5Fin,1,Detchd,1.0,2007,127500
2021,60.0,60.0,180.0,1Story,1,Detchd,1.0,2007,102000
2022,47.0,47.0,408.0,2Story,0,Detchd,1.0,2007,200000
2023,60.0,60.0,520.0,2Story,1,Detchd,2.0,2007,180500
2024,60.0,60.0,576.0,1.5Fin,0,Detchd,2.0,2007,165000
2025,60.0,60.0,576.0,1.5Fin,0,Detchd,2.0,2007,90000
2026,60.0,60.0,384.0,2Story,0,Detchd,1.0,2007,153575
2027,,,456.0,2Story,1,Attchd,2.0,2007,140000
2028,60.0,60.0,216.0,1.5Fin,1,Detchd,1.0,2007,136000
2029,40.0,40.0,240.0,1.5Fin,0,Detchd,1.0,2007,113000
2030,40.0,40.0,216.0,1.5Fin,0,Detchd,1.0,2007,117000
2031,,,240.0,1.5Fin,2,Detchd,1.0,2007,169500
2032,57.0,57.0,280.0,1.5Unf,1,Attchd,1.0,2007,139400
2033,120.0,120.0,658.0,SLvl,1,Attchd,2.0,2007,202500
2034,60.0,60.0,0.0,2Story,0,,0.0,2007,127000
2035,50.0,50.0,544.0,1.5Fin,1,Detchd,1.0,2007,141000
2036,60.0,60.0,299.0,2Story,2,Detchd,1.0,2007,212300
2037,60.0,60.0,720.0,1.5Fin,1,Detchd,2.0,2007,161000
2038,52.0,52.0,436.0,1.5Fin,0,Detchd,2.0,2007,99500
2039,60.0,60.0,288.0,2.5Unf,0,Detchd,1.0,2007,101000
2040,40.0,40.0,440.0,1Story,0,Detchd,2.0,2007,109900
2041,,,660.0,1.5Fin,0,Detchd,2.0,2007,128500
2042,60.0,60.0,308.0,2.5Unf,1,Detchd,1.0,2007,122000
2043,55.0,55.0,0.0,1.5Unf,1,,0.0,2007,87000
2044,60.0,60.0,264.0,1.5Fin,0,Detchd,1.0,2007,50000
2045,107.0,107.0,498.0,2Story,2,Attchd,2.0,2007,219000
2046,138.0,138.0,0.0,1.5Fin,1,,0.0,2007,200500
2047,60.0,60.0,240.0,1.5Fin,0,Detchd,1.0,2007,126000
2048,59.0,59.0,240.0,1.5Fin,0,Detchd,1.0,2007,108500
2049,75.0,75.0,308.0,SFoyer,0,Detchd,1.0,2007,130000
2050,75.0,75.0,572.0,SFoyer,1,Detchd,2.0,2007,158450
2051,62.0,62.0,440.0,1Story,0,Detchd,2.0,2007,115400
2052,61.0,61.0,261.0,1Story,0,Attchd,1.0,2007,118500
2053,65.0,65.0,528.0,SLvl,1,Detchd,2.0,2007,165000
2054,,,264.0,1Story,0,Attchd,1.0,2007,123000
2055,70.0,70.0,240.0,SFoyer,0,Detchd,1.0,2007,129000
2056,99.0,99.0,384.0,1Story,0,Detchd,1.0,2007,125000
2057,,,300.0,1Story,0,Attchd,1.0,2007,108000
2058,70.0,70.0,576.0,1Story,0,Detchd,2.0,2007,119900
2059,86.0,86.0,264.0,1Story,0,Attchd,1.0,2007,115000
2060,,,528.0,1Story,0,Detchd,2.0,2007,134500
2061,66.0,66.0,386.0,1Story,0,Attchd,1.0,2007,127000
2062,109.0,109.0,450.0,1Story,1,Attchd,2.0,2007,129000
2063,71.0,71.0,528.0,1Story,1,Attchd,2.0,2007,143500
2064,,,315.0,1Story,0,Detchd,1.0,2007,129000
2065,81.0,81.0,323.0,1Story,1,Attchd,1.0,2007,187000
2066,99.0,99.0,638.0,2Story,1,Attchd,2.0,2007,158000
2067,,,576.0,1Story,0,Attchd,2.0,2007,112000
2068,70.0,70.0,224.0,1.5Fin,2,Attchd,1.0,2007,165250
2069,91.0,91.0,494.0,1Story,1,Attchd,2.0,2007,150000
2070,85.0,85.0,303.0,1Story,2,Attchd,1.0,2007,137000
2071,,,460.0,1Story,0,2Types,2.0,2007,89500
2072,,,739.0,1Story,2,Attchd,2.0,2007,302000
2073,,,552.0,1Story,1,Attchd,2.0,2007,182000
2074,97.0,97.0,521.0,2Story,1,Attchd,2.0,2007,211000
2075,,,576.0,1Story,1,Detchd,2.0,2007,216000
2076,,,649.0,1Story,1,Detchd,2.0,2007,130000
2077,84.0,84.0,336.0,1Story,0,Attchd,1.0,2007,109900
2078,102.0,102.0,527.0,1Story,2,Attchd,2.0,2007,255000
2079,84.0,84.0,576.0,1Story,1,Attchd,2.0,2007,243000
2080,70.0,70.0,332.0,1.5Fin,0,Attchd,1.0,2007,154000
2081,60.0,60.0,399.0,1Story,0,Attchd,1.0,2007,118000
2082,,,308.0,1Story,0,Detchd,1.0,2007,80000
2083,42.0,42.0,0.0,1Story,0,,0.0,2007,150000
2084,58.0,58.0,0.0,1Story,0,,0.0,2007,86000
2085,39.0,39.0,264.0,1Story,0,Attchd,1.0,2007,130000
2086,58.0,58.0,256.0,1Story,0,Detchd,1.0,2007,125000
2087,60.0,60.0,253.0,1.5Fin,1,Attchd,1.0,2007,136500
2088,50.0,50.0,280.0,1.5Fin,0,Detchd,1.0,2007,96000
2089,60.0,60.0,252.0,1Story,1,Attchd,1.0,2007,120000
2090,104.0,104.0,515.0,1.5Fin,1,Attchd,2.0,2007,228500
2091,114.0,114.0,719.0,1Story,1,Attchd,2.0,2007,179900
2092,116.0,116.0,746.0,2Story,1,Attchd,3.0,2007,225000
2093,86.0,86.0,576.0,2Story,1,Attchd,2.0,2007,301000
2094,103.0,103.0,833.0,2Story,1,Attchd,3.0,2007,238000
2095,82.0,82.0,575.0,2Story,1,Attchd,2.0,2007,228500
2096,75.0,75.0,499.0,2Story,1,Attchd,2.0,2007,220000
2097,77.0,77.0,792.0,2Story,1,BuiltIn,3.0,2007,383970
2098,77.0,77.0,1052.0,2Story,1,BuiltIn,3.0,2007,424870
2099,71.0,71.0,870.0,1Story,1,Attchd,3.0,2007,250000
2100,93.0,93.0,894.0,1Story,0,Attchd,3.0,2007,360000
2101,91.0,91.0,840.0,1Story,1,Attchd,3.0,2007,279500
2102,103.0,103.0,440.0,1Story,1,Attchd,2.0,2007,200141
2103,66.0,66.0,870.0,1Story,1,Attchd,3.0,2007,246500
2104,69.0,69.0,868.0,2Story,1,BuiltIn,3.0,2007,276000
2105,68.0,68.0,508.0,1Story,0,Attchd,2.0,2007,203000
2106,85.0,85.0,440.0,2Story,1,Attchd,2.0,2007,155835
2107,74.0,74.0,826.0,1Story,0,Attchd,3.0,2007,194000
2108,64.0,64.0,628.0,1Story,0,Attchd,2.0,2007,195400
2109,75.0,75.0,796.0,1Story,0,Attchd,3.0,2007,217000
2110,73.0,73.0,674.0,1Story,1,Attchd,2.0,2007,212999
2111,64.0,64.0,524.0,1Story,0,Attchd,2.0,2007,175900
2112,78.0,78.0,578.0,2Story,0,Attchd,2.0,2007,191000
2113,78.0,78.0,440.0,1Story,1,Attchd,2.0,2007,176432
2114,,,454.0,2Story,1,Attchd,2.0,2007,277000
2115,,,619.0,2Story,1,Attchd,2.0,2007,207000
2116,,,389.0,1.5Fin,2,Attchd,2.0,2007,277000
2117,,,501.0,2Story,2,Attchd,2.0,2007,240000
2118,,,444.0,2Story,0,Attchd,2.0,2007,187500
2119,155.0,155.0,529.0,1Story,2,Attchd,2.0,2007,279000
2120,,,747.0,1Story,0,Detchd,2.0,2007,139500
2121,65.0,65.0,299.0,1Story,0,Attchd,1.0,2007,126000
2122,105.0,105.0,521.0,1Story,0,Attchd,2.0,2007,177500
2123,57.0,57.0,497.0,2Story,0,Attchd,2.0,2007,175000
2124,,,546.0,2Story,0,Attchd,2.0,2007,211000
2125,60.0,60.0,384.0,1Story,0,Detchd,1.0,2007,146000
2126,70.0,70.0,242.0,1Story,0,Attchd,1.0,2007,147900
2127,60.0,60.0,0.0,1Story,0,,0.0,2007,123600
2128,69.0,69.0,684.0,2Story,0,Attchd,2.0,2007,204750
2129,47.0,47.0,597.0,2Story,1,Attchd,2.0,2007,235500
2130,43.0,43.0,534.0,2Story,1,Attchd,2.0,2007,217000
2131,68.0,68.0,517.0,2Story,0,Attchd,2.0,2007,190550
2132,,,486.0,2Story,1,Attchd,2.0,2007,217500
2133,72.0,72.0,558.0,1Story,0,Attchd,2.0,2007,226000
2134,72.0,72.0,500.0,2Story,0,Attchd,2.0,2007,180000
2135,97.0,97.0,440.0,1Story,0,Attchd,2.0,2007,131000
2136,59.0,59.0,370.0,SLvl,1,Detchd,2.0,2007,153500
2137,72.0,72.0,576.0,SLvl,1,Detchd,2.0,2007,160000
2138,45.0,45.0,748.0,1Story,0,Detchd,2.0,2007,134900
2139,39.0,39.0,308.0,1Story,0,Attchd,1.0,2007,130000
2140,75.0,75.0,440.0,1Story,0,Attchd,2.0,2007,120000
2141,70.0,70.0,461.0,1Story,0,Detchd,2.0,2007,112500
2142,120.0,120.0,440.0,1Story,0,Attchd,2.0,2007,122000
2143,60.0,60.0,576.0,1Story,0,Detchd,2.0,2007,127000
2144,60.0,60.0,728.0,1Story,0,Detchd,2.0,2007,117000
2145,80.0,80.0,888.0,1Story,0,Attchd,3.0,2007,305900
2146,,,647.0,2Story,1,Attchd,2.0,2007,228500
2147,,,583.0,1Story,1,Attchd,2.0,2007,270000
2148,70.0,70.0,527.0,1Story,1,Attchd,2.0,2007,192000
2149,70.0,70.0,610.0,2Story,1,Attchd,2.0,2007,213000
2150,65.0,65.0,542.0,2Story,0,Attchd,2.0,2007,200000
2151,66.0,66.0,683.0,2Story,1,BuiltIn,2.0,2007,267000
2152,73.0,73.0,484.0,1Story,1,Attchd,2.0,2007,228000
2153,,,560.0,2Story,1,Attchd,2.0,2007,275000
2154,,,608.0,2Story,2,Attchd,2.0,2007,211000
2155,90.0,90.0,702.0,1Story,1,Attchd,3.0,2007,285000
2156,80.0,80.0,556.0,2Story,1,Attchd,2.0,2007,240000
2157,36.0,36.0,420.0,1Story,0,Attchd,2.0,2007,131500
2158,73.0,73.0,482.0,1Story,1,Attchd,2.0,2007,246900
2159,65.0,65.0,434.0,2Story,1,BuiltIn,2.0,2007,219500
2160,65.0,65.0,531.0,1Story,0,Attchd,2.0,2007,185000
2161,70.0,70.0,552.0,2Story,0,Attchd,2.0,2007,179400
2162,79.0,79.0,639.0,2Story,0,Attchd,2.0,2007,213500
2163,63.0,63.0,626.0,1Story,0,Attchd,2.0,2007,179600
2164,65.0,65.0,578.0,1Story,0,Attchd,2.0,2007,173500
2165,64.0,64.0,437.0,1Story,1,Attchd,2.0,2007,167840
2166,64.0,64.0,484.0,2Story,1,Attchd,2.0,2007,168675
2167,64.0,64.0,400.0,2Story,0,Attchd,2.0,2007,167000
2168,70.0,70.0,461.0,1Story,0,Detchd,2.0,2007,140000
2169,75.0,75.0,384.0,SFoyer,1,Attchd,1.0,2007,118500
2170,67.0,67.0,520.0,1Story,0,Detchd,2.0,2007,110000
2171,73.0,73.0,432.0,1Story,0,Attchd,1.0,2007,94750
2172,74.0,74.0,576.0,1.5Fin,1,Detchd,2.0,2007,122000
2173,80.0,80.0,622.0,1Story,0,Attchd,2.0,2007,110000
2174,81.0,81.0,0.0,SFoyer,0,,0.0,2007,118500
2175,65.0,65.0,528.0,SLvl,1,Detchd,2.0,2007,133500
2176,,,504.0,1Story,1,Attchd,1.0,2007,148000
2177,,,579.0,2Story,0,Attchd,2.0,2007,141000
2178,74.0,74.0,430.0,1Story,0,Attchd,2.0,2007,155000
2179,60.0,60.0,450.0,1Story,0,Attchd,2.0,2007,157000
2180,60.0,60.0,489.0,2Story,0,BuiltIn,2.0,2007,171500
2181,128.0,128.0,1154.0,1Story,2,Attchd,3.0,2007,183850
2182,130.0,130.0,884.0,2Story,1,BuiltIn,3.0,2007,184750
2183,35.0,35.0,525.0,SFoyer,0,Basment,2.0,2007,140000
2184,64.0,64.0,392.0,1Story,0,Detchd,1.0,2007,131750
2185,74.0,74.0,0.0,1Story,0,,0.0,2007,61500
2186,75.0,75.0,248.0,1Story,0,Attchd,1.0,2007,111000
2187,52.0,52.0,0.0,1Story,0,,0.0,2007,98500
2188,70.0,70.0,0.0,1Story,0,,0.0,2007,79000
2189,62.0,62.0,216.0,1.5Fin,1,Detchd,1.0,2007,108500
2190,68.0,68.0,400.0,1Story,0,Detchd,2.0,2007,110000
2191,70.0,70.0,384.0,2Story,0,Detchd,1.0,2007,112000
2192,60.0,60.0,355.0,1Story,1,Detchd,1.0,2007,125000
2193,60.0,60.0,528.0,1Story,0,Detchd,2.0,2007,79275
2194,60.0,60.0,280.0,1Story,1,Detchd,1.0,2007,119000
2195,60.0,60.0,0.0,2.5Fin,0,,0.0,2007,200000
2196,60.0,60.0,0.0,2Story,0,,0.0,2007,150000
2197,55.0,55.0,180.0,2Story,2,Detchd,1.0,2007,165000
2198,55.0,55.0,200.0,1.5Unf,0,Detchd,1.0,2007,96500
2199,54.0,54.0,352.0,1Story,0,Detchd,1.0,2007,136500
2200,51.0,51.0,240.0,1.5Fin,1,Detchd,1.0,2007,146500
2201,60.0,60.0,240.0,1.5Fin,2,Detchd,1.0,2007,175000
2202,63.0,63.0,216.0,2Story,1,Detchd,1.0,2007,148500
2203,53.0,53.0,228.0,2Story,1,Detchd,1.0,2007,141500
2204,55.0,55.0,216.0,1.5Fin,1,Detchd,1.0,2007,189950
2205,53.0,53.0,225.0,2Story,1,Detchd,1.0,2007,135000
2206,53.0,53.0,240.0,2.5Unf,2,Detchd,1.0,2007,164000
2207,40.0,40.0,352.0,1Story,1,Detchd,1.0,2007,90350
2208,53.0,53.0,552.0,1.5Fin,1,Detchd,2.0,2007,139000
2209,50.0,50.0,240.0,1Story,1,Basment,1.0,2007,119750
2210,82.0,82.0,492.0,2Story,0,Attchd,2.0,2007,145000
2211,82.0,82.0,871.0,2Story,0,2Types,3.0,2007,145000
2212,60.0,60.0,264.0,2.5Unf,1,Detchd,2.0,2007,238000
2213,126.0,126.0,400.0,1Story,1,Attchd,2.0,2007,153500
2214,86.0,86.0,864.0,2Story,1,Detchd,3.0,2007,239000
2215,78.0,78.0,380.0,2Story,2,Basment,2.0,2007,359100
2216,110.0,110.0,231.0,1.5Fin,1,Detchd,1.0,2007,188000
2217,,,432.0,1.5Fin,1,Detchd,2.0,2007,220000
2218,79.0,79.0,528.0,1.5Fin,0,Detchd,2.0,2007,140000
2219,70.0,70.0,440.0,2Story,2,Detchd,2.0,2007,315000
2220,61.0,61.0,180.0,2Story,1,Detchd,1.0,2007,259500
2221,110.0,110.0,416.0,1Story,2,Attchd,2.0,2007,257500
2222,75.0,75.0,240.0,2Story,2,Attchd,1.0,2007,219500
2223,,,450.0,1Story,2,Basment,2.0,2007,217000
2224,,,580.0,1Story,3,Attchd,2.0,2007,201000
2225,,,552.0,1Story,2,Attchd,2.0,2007,215000
2226,24.0,24.0,462.0,2Story,1,Detchd,2.0,2007,123900
2227,,,628.0,1Story,0,Attchd,2.0,2007,170000
2228,35.0,35.0,509.0,1Story,0,Attchd,2.0,2007,200000
2229,,,625.0,1Story,2,Attchd,2.0,2007,198000
2230,,,484.0,1Story,2,Attchd,2.0,2007,200624
2231,70.0,70.0,691.0,1Story,1,Attchd,2.0,2007,315000
2232,85.0,85.0,0.0,1.5Fin,0,,0.0,2007,115000
2233,50.0,50.0,720.0,1.5Fin,0,Detchd,2.0,2007,141000
2234,50.0,50.0,360.0,1.5Unf,0,Detchd,2.0,2007,87000
2235,50.0,50.0,0.0,1.5Fin,0,,0.0,2007,129850
2236,50.0,50.0,264.0,1.5Fin,0,Detchd,1.0,2007,100000
2237,50.0,50.0,,2Story,0,Detchd,,2007,150909
2238,46.0,46.0,100.0,1Story,0,Detchd,1.0,2007,75200
2239,59.0,59.0,308.0,1Story,1,Detchd,1.0,2007,118400
2240,60.0,60.0,338.0,1Story,0,Detchd,1.0,2007,67000
2241,75.0,75.0,282.0,1.5Fin,0,Attchd,1.0,2007,152000
2242,64.0,64.0,256.0,1.5Fin,0,Detchd,1.0,2007,68104
2243,75.0,75.0,0.0,2Story,0,,0.0,2007,119600
2244,65.0,65.0,720.0,1Story,0,Detchd,2.0,2007,140000
2245,60.0,60.0,216.0,1Story,0,Detchd,1.0,2007,124900
2246,59.0,59.0,495.0,1Story,1,Attchd,2.0,2007,375000
2247,44.0,44.0,538.0,1Story,1,Attchd,2.0,2007,235000
2248,,,486.0,SFoyer,1,BuiltIn,2.0,2007,183500
2249,,,470.0,SFoyer,1,Attchd,2.0,2007,156000
2250,71.0,71.0,484.0,1Story,0,Attchd,2.0,2007,134000
2251,80.0,80.0,650.0,1Story,1,Attchd,3.0,2007,215000
2252,44.0,44.0,576.0,1Story,1,Attchd,2.0,2007,245000
2253,,,506.0,1Story,1,Attchd,2.0,2007,210000
2254,,,360.0,SLvl,0,Attchd,1.0,2007,148000
2255,82.0,82.0,528.0,SFoyer,1,Attchd,2.0,2007,143000
2256,46.0,46.0,512.0,1Story,2,Attchd,2.0,2007,244000
2257,,,286.0,1Story,1,Attchd,1.0,2007,330000
2258,115.0,115.0,308.0,1Story,2,Attchd,1.0,2007,170000
2259,149.0,149.0,461.0,1Story,1,Attchd,2.0,2007,257000
2260,67.0,67.0,433.0,1Story,0,Attchd,2.0,2007,231713
2261,68.0,68.0,502.0,1Story,1,Attchd,2.0,2007,267300
2262,64.0,64.0,472.0,1Story,1,Attchd,2.0,2007,265900
2263,89.0,89.0,722.0,1Story,1,Attchd,3.0,2007,239000
2264,67.0,67.0,870.0,1Story,1,Attchd,3.0,2007,248900
2265,42.0,42.0,528.0,1Story,0,Attchd,2.0,2007,174000
2266,44.0,44.0,400.0,1.5Fin,1,Attchd,2.0,2007,187500
2267,,,422.0,2Story,0,Attchd,2.0,2007,204000
2268,,,471.0,1Story,0,Attchd,2.0,2007,180500
2269,73.0,73.0,438.0,SLvl,1,Attchd,2.0,2007,187500
2270,80.0,80.0,692.0,1Story,1,Attchd,3.0,2007,282000
2271,,,571.0,1Story,1,Attchd,2.0,2007,178000
2272,85.0,85.0,808.0,1Story,1,Attchd,3.0,2007,270000
2273,,,452.0,2Story,1,BuiltIn,2.0,2007,279900
2274,50.0,50.0,995.0,1Story,2,2Types,3.0,2007,186700
2275,93.0,93.0,712.0,1Story,1,Attchd,3.0,2007,283463
2276,85.0,85.0,932.0,1Story,1,Attchd,3.0,2007,392000
2277,88.0,88.0,642.0,2Story,1,BuiltIn,3.0,2007,281213
2278,70.0,70.0,0.0,1Story,0,,0.0,2007,147000
2279,200.0,200.0,1041.0,1Story,0,2Types,4.0,2007,130000
2280,62.0,62.0,460.0,SFoyer,0,Attchd,2.0,2007,140000
2281,94.0,94.0,648.0,1Story,0,Attchd,2.0,2007,132250
2282,100.0,100.0,576.0,1Story,0,Attchd,2.0,2007,143000
2283,,,1356.0,1Story,1,2Types,4.0,2007,168000
2284,44.0,44.0,572.0,1Story,1,Attchd,2.0,2007,129900
2285,44.0,44.0,528.0,1Story,1,Attchd,2.0,2007,134000
2286,21.0,21.0,253.0,2Story,0,Attchd,1.0,2007,85500
2287,,,297.0,SLvl,0,BuiltIn,1.0,2007,106500
2288,21.0,21.0,0.0,2Story,0,,0.0,2007,93900
2289,21.0,21.0,286.0,2Story,0,Attchd,1.0,2007,75000
2290,21.0,21.0,0.0,SFoyer,0,,0.0,2007,84500
2291,21.0,21.0,286.0,2Story,0,Attchd,1.0,2007,75190
2292,,,539.0,SLvl,2,Attchd,2.0,2007,146800
2293,72.0,72.0,678.0,SFoyer,1,Attchd,2.0,2007,153500
2294,,,528.0,SLvl,1,Attchd,2.0,2007,188000
2295,61.0,61.0,672.0,1Story,2,Attchd,2.0,2007,196000
2296,68.0,68.0,531.0,2Story,1,Attchd,2.0,2007,157000
2297,50.0,50.0,0.0,SFoyer,0,,0.0,2007,138000
2298,54.0,54.0,624.0,SFoyer,0,Detchd,2.0,2007,129500
2299,124.0,124.0,444.0,1Story,0,Attchd,1.0,2007,80000
2300,69.0,69.0,360.0,1Story,0,Detchd,2.0,2007,129500
2301,,,502.0,1Story,0,Attchd,2.0,2007,135000
2302,76.0,76.0,264.0,1Story,0,Attchd,1.0,2007,124500
2303,65.0,65.0,264.0,1Story,0,Attchd,1.0,2007,139000
2304,63.0,63.0,0.0,1Story,0,,0.0,2007,93500
2305,62.0,62.0,288.0,1Story,0,Attchd,1.0,2007,124500
2306,,,452.0,1Story,0,Attchd,2.0,2006,149900
2307,85.0,85.0,313.0,1Story,2,Attchd,1.0,2006,157500
2308,,,963.0,1Story,1,Attchd,3.0,2006,169000
2309,,,550.0,1Story,2,Attchd,2.0,2006,252000
2310,90.0,90.0,506.0,1Story,1,Attchd,2.0,2006,192100
2311,60.0,60.0,400.0,2Story,1,Attchd,2.0,2006,183500
2312,,,642.0,2Story,1,BuiltIn,2.0,2006,222000
2313,,,423.0,2Story,1,Attchd,2.0,2006,170000
2314,,,409.0,2Story,1,Attchd,2.0,2006,187500
2315,54.0,54.0,443.0,2Story,1,BuiltIn,2.0,2006,202000
2316,70.0,70.0,413.0,2Story,1,Attchd,2.0,2006,185000
2317,134.0,134.0,576.0,2Story,1,Attchd,2.0,2006,320000
2318,50.0,50.0,690.0,1Story,1,Attchd,3.0,2006,240000
2319,50.0,50.0,527.0,2Story,1,Attchd,2.0,2006,250000
2320,72.0,72.0,800.0,2Story,1,Attchd,3.0,2006,239900
2321,42.0,42.0,773.0,2Story,1,Attchd,3.0,2006,309000
2322,168.0,168.0,422.0,2Story,1,BuiltIn,2.0,2006,274725
2323,68.0,68.0,618.0,2Story,0,Attchd,2.0,2006,270000
2324,,,402.0,1Story,1,Attchd,2.0,2006,183500
2325,,,420.0,2Story,1,Attchd,2.0,2006,165600
2326,63.0,63.0,462.0,2Story,1,Attchd,2.0,2006,176500
2327,30.0,30.0,461.0,1Story,0,Attchd,2.0,2006,130000
2328,44.0,44.0,504.0,2Story,1,Attchd,2.0,2006,239000
2329,,,564.0,1Story,1,Attchd,2.0,2006,275000
2330,59.0,59.0,670.0,2Story,1,BuiltIn,3.0,2006,457347
2331,60.0,60.0,758.0,2Story,1,BuiltIn,3.0,2006,545224
2332,63.0,63.0,675.0,2Story,1,BuiltIn,3.0,2006,356383
2333,85.0,85.0,716.0,2Story,1,BuiltIn,3.0,2006,556581
2334,82.0,82.0,666.0,2Story,1,BuiltIn,3.0,2006,361919
2335,82.0,82.0,736.0,2Story,1,Attchd,3.0,2006,535000
2336,92.0,92.0,660.0,2Story,1,BuiltIn,3.0,2006,401179
2337,66.0,66.0,641.0,2Story,1,BuiltIn,3.0,2006,438780
2338,,,672.0,2Story,1,Attchd,2.0,2006,169000
2339,100.0,100.0,572.0,1Story,0,Attchd,2.0,2006,145000
2340,60.0,60.0,517.0,1Story,1,Attchd,2.0,2006,318000
2341,69.0,69.0,758.0,1Story,1,Attchd,3.0,2006,319000
2342,90.0,90.0,722.0,1Story,2,Attchd,3.0,2006,470000
2343,91.0,91.0,440.0,1Story,0,Attchd,2.0,2006,202500
2344,,,786.0,1.5Fin,0,Attchd,3.0,2006,229000
2345,,,539.0,2Story,1,Attchd,2.0,2006,235000
2346,,,566.0,2Story,1,Attchd,2.0,2006,190000
2347,,,582.0,SFoyer,1,Attchd,2.0,2006,169000
2348,80.0,80.0,604.0,1Story,1,Attchd,2.0,2006,241500
2349,81.0,81.0,482.0,2Story,1,Attchd,2.0,2006,188900
2350,79.0,79.0,612.0,1Story,1,Attchd,2.0,2006,207500
2351,80.0,80.0,564.0,2Story,2,Attchd,2.0,2006,250000
2352,85.0,85.0,434.0,2Story,1,Attchd,2.0,2006,179900
2353,,,596.0,SFoyer,1,Attchd,2.0,2006,172000
2354,75.0,75.0,541.0,2Story,1,BuiltIn,2.0,2006,294323
2355,81.0,81.0,485.0,SLvl,1,Attchd,2.0,2006,184500
2356,78.0,78.0,495.0,1Story,0,Attchd,2.0,2006,153500
2357,78.0,78.0,528.0,2Story,1,Attchd,2.0,2006,162900
2358,78.0,78.0,484.0,1Story,1,Attchd,2.0,2006,181000
2359,80.0,80.0,462.0,1Story,0,Attchd,2.0,2006,155000
2360,,,299.0,1Story,0,Attchd,1.0,2006,138800
2361,71.0,71.0,280.0,1Story,0,Attchd,1.0,2006,116050
2362,,,0.0,1Story,0,,0.0,2006,88000
2363,60.0,60.0,576.0,1Story,0,Detchd,2.0,2006,97500
2364,26.0,26.0,543.0,1Story,0,Attchd,2.0,2006,190000
2365,24.0,24.0,440.0,2Story,0,Detchd,2.0,2006,105500
2366,24.0,24.0,440.0,2Story,1,Attchd,2.0,2006,125500
2367,21.0,21.0,264.0,2Story,0,Detchd,1.0,2006,83000
2368,21.0,21.0,264.0,2Story,0,Detchd,1.0,2006,116000
2369,21.0,21.0,0.0,2Story,0,,0.0,2006,91500
2370,21.0,21.0,264.0,2Story,0,Detchd,1.0,2006,118000
2371,21.0,21.0,264.0,2Story,0,Detchd,1.0,2006,89000
2372,21.0,21.0,264.0,2Story,0,Detchd,1.0,2006,108000
2373,21.0,21.0,288.0,2Story,1,Attchd,1.0,2006,94500
2374,53.0,53.0,440.0,1Story,1,Attchd,2.0,2006,146300
2375,65.0,65.0,300.0,1Story,1,Attchd,1.0,2006,145000
2376,68.0,68.0,288.0,SFoyer,1,Attchd,1.0,2006,123000
2377,24.0,24.0,319.0,1Story,0,Attchd,1.0,2006,137500
2378,24.0,24.0,460.0,2Story,1,Attchd,2.0,2006,144000
2379,129.0,129.0,770.0,1Story,1,Attchd,3.0,2006,315000
2380,72.0,72.0,831.0,2Story,1,Attchd,3.0,2006,412083
2381,111.0,111.0,840.0,2Story,0,Attchd,3.0,2006,342643
2382,110.0,110.0,880.0,1Story,1,Attchd,3.0,2006,252000
2383,107.0,107.0,850.0,1Story,1,Attchd,3.0,2006,465000
2384,108.0,108.0,874.0,1Story,0,Attchd,3.0,2006,293000
2385,120.0,120.0,1085.0,1Story,1,Attchd,3.0,2006,415000
2386,98.0,98.0,772.0,1Story,1,Attchd,3.0,2006,326000
2387,101.0,101.0,853.0,2Story,1,BuiltIn,3.0,2006,325300
2388,108.0,108.0,691.0,2Story,1,BuiltIn,3.0,2006,309000
2389,120.0,120.0,670.0,2Story,1,BuiltIn,3.0,2006,300000
2390,80.0,80.0,878.0,2Story,1,Attchd,3.0,2006,275500
